,Producto_ID,NombreProducto,short_name,brand,weight,pieces,short_name_processed,cluster
2302,46099,Pan Blanco 680g TAB BIM 46099,Pan Blanco ,BIM,680.0,,pan blanc,22
2303,46100,Tortillinas 10p 255g TAB TR 46100,Tortillinas ,TR,255.0,10.0,tortillin,22
2304,46101,Tortillinas Grande 10p 510g TAB TR 46101,Tortillinas Grande ,TR,510.0,10.0,tortillin grand,22
2305,46102,Tortillinas 20p 510g TAB TR 46102,Tortillinas ,TR,510.0,20.0,tortillin,22
2306,46103,Tortillinas Gde 3P 10p 1530g Club TAB TR 46103,Tortillinas Gde ,TR,1530.0,10.0,tortillin gde,22
2307,46104,Tortilla Hna RW 22p 840g TAB DH 46104,Tortilla Hna RW ,DH,840.0,22.0,tortill hna rw,22
2308,46106,Pan Integral Gde 2pq 1360g TAB BIM 46106,Pan Integral Gde ,BIM,1360.0,,pan integral gde,22
2309,46107,Pan Integral 480g TAB BIM 46107,Pan Integral ,BIM,480.0,,pan integral,22
2310,46108,Pan Integral 680g TAB BIM 46108,Pan Integral ,BIM,680.0,,pan integral,22
2311,46109,Pan Integral 675g TAB BIM 46109,Pan Integral ,BIM,675.0,,pan integral,22
2312,46110,Tostada Plana de Maiz 20p 180g TAB DH 46110,Tostada Plana de Maiz ,DH,180.0,20.0,tost plan maiz,22
2313,46111,Medias Noches 8p 340g TAB BIM 46111,Medias Noches ,BIM,340.0,8.0,medi noch,22
2314,46112,Medias Noches 16p 680g TAB BIM 46112,Medias Noches ,BIM,680.0,16.0,medi noch,22
2315,46113,Tortillinas 50p 1 31Kg TAB TR 46113,Tortillinas ,TR,31000.0,50.0,tortillin,22
2316,46114,Bimbollos 8p 450g TAB BIM 46114,Bimbollos ,BIM,450.0,8.0,bimboll,22
2317,46115,Bimbollos 12p 675g TAB BIM 46115,Bimbollos ,BIM,675.0,12.0,bimboll,22
2318,46116,Bimbollos Extra 6p 480g TAB BIM 46116,Bimbollos Extra ,BIM,480.0,6.0,bimboll extra,22
2319,46117,Tostado 210g TAB BIM 46117,Tostado ,BIM,210.0,,tost,22
2320,46118,Pan Molido 240g 14pct mas TAB BIM 46118,Pan Molido ,BIM,240.0,,pan mol,22
2321,46119,Molido 5Kg TAB BIM 46119,Molido ,BIM,5000.0,,mol,22
2322,46120,Tostado 2pq 420g TAB BIM 46120,Tostado ,BIM,420.0,,tost,22
2323,46122,Roles Glass 2p 135g TAB BIM 46122,Roles Glass ,BIM,135.0,2.0,rol glass,22
2324,46124,Panque Pasas 255g TAB BIM 46124,Panque Pasas ,BIM,255.0,,panqu pas,22
2325,46125,Panque Nuez 255g TAB BIM 46125,Panque Nuez ,BIM,255.0,,panqu nuez,22
2326,46126,Tostado Doble Fibra 250g TAB BIM 46126,Tostado Doble Fibra ,BIM,250.0,,tost dobl fibr,22
2327,46127,Panquecito Gota Choc 2p 140g TAB BIM 46127,Panquecito Gota Choc ,BIM,140.0,2.0,panquecit got choc,22
2328,46128,Mantecadas Vainilla 4p 125g TAB BIM 46128,Mantecadas Vainilla ,BIM,125.0,4.0,mantec vainill,22
2329,46130,Donas Azucar 4p 105g TAB BIM 46130,Donas Azucar ,BIM,105.0,4.0,don azuc,22
2330,46131,Nito Edicion Especial 62g TAB BIM 46131,Nito Edicion Especial ,BIM,62.0,,nit edicion especial,22
2331,46132,Nito 1p 62g TAB BIM 46132,Nito ,BIM,62.0,1.0,nit,22
2332,46133,Rebanada 2p 55g TAB BIM 46133,Rebanada ,BIM,55.0,2.0,reban,22
2333,46136,Bimbollos con Ajn 18p 1440g TAB BIM 46136,Bimbollos con Ajn ,BIM,1440.0,18.0,bimboll ajn,22
2334,46137,Bran Frut Pina 40g TAB BIM 46137,Bran Frut Pina ,BIM,40.0,,bran frut pin,22
2335,46138,Bran Frut Fresa 40g TAB BIM 46138,Bran Frut Fresa ,BIM,40.0,,bran frut fres,22
2336,46139,Roles Glass 6p 410g TAB BIM 46139,Roles Glass ,BIM,410.0,6.0,rol glass,22
2337,46143,Pan Blanco 460g TAB BIM 46143,Pan Blanco ,BIM,460.0,,pan blanc,22
2338,46148,Principe 6p 64g TAB MLA 46148,Principe ,MLA,64.0,6.0,princip,22
2339,46149,Pan Blanco 640g TAB BIM 46149,Pan Blanco ,BIM,640.0,,pan blanc,22
2340,46162,Principe 8p 85g SP TAB MLA 46162,Principe ,MLA,85.0,8.0,princip,22
2341,46166,Pan Multigrano 540g TAB BIM 46166,Pan Multigrano ,BIM,540.0,,pan multigran,22
2342,46169,Conchas Vainilla 2p 120g TAB BIM 46169,Conchas Vainilla ,BIM,120.0,2.0,conch vainill,22
2343,46170,Barritas Pina 67g Prom TAB MLA 46170,Barritas Pina ,MLA,67.0,,barrit pin,22
2344,46171,Barritas Fresa 67g Prom TAB MLA 46171,Barritas Fresa ,MLA,67.0,,barrit fres,22
2345,46172,Pastisetas 20p 150g TAB SUA 46172,Pastisetas ,SUA,150.0,20.0,pastiset,22
2346,46173,Pastiseta 40p 300g TAB SUA 46173,Pastiseta ,SUA,300.0,40.0,pastiset,22
2347,46174,Pastisetas 75g TAB SUA 46174,Pastisetas ,SUA,75.0,,pastiset,22
2348,46178,Animalitos Karamelo 200g TAB LAR 46178,Animalitos Karamelo ,LAR,200.0,,animalit karamel,22
2349,46183,Pan Integral 370g TAB BIM 46183,Pan Integral ,BIM,370.0,,pan integral,22
2350,46187,Palitrigos 100g TAB BIM 46187,Palitrigos ,BIM,100.0,,palitrig,22
2351,46189,Sponch 8p 120g TAB MLA 46189,Sponch ,MLA,120.0,8.0,sponch,22
2352,46190,Barra Multigrano Linaza 32g TAB BIM 46190,Barra Multigrano Linaza ,BIM,32.0,,barr multigran linaz,22
2353,46194,Bran Frut Fresa 6p 240g TAB BIM 46194,Bran Frut Fresa ,BIM,240.0,6.0,bran frut fres,22
2354,46195,Bran Frut Pina 6p 240g TAB BIM 46195,Bran Frut Pina ,BIM,240.0,6.0,bran frut pin,22
2355,46197,Triki Trakes 8p 69g TAB MLA 46197,Triki Trakes ,MLA,69.0,8.0,triki trak,22
2356,46200,Div Tira Mini Doradita 4p 45g Tir MTA TR 46200,Div Tira Mini Doradita ,TR,45.0,4.0,div tir mini doradit,22
2357,46203,Mantecadas 2p SP TAB TR 46203,Mantecadas ,TR,,2.0,mantec,22
2358,46204,Conchas 2p 120g TAB TR 46204,Conchas ,TR,120.0,2.0,conch,22
2359,46205,Cuernitos 100g TAB TR 46205,Cuernitos ,TR,100.0,,cuernit,22
2360,46206,Doraditas 110g TAB TR 46206,Doraditas ,TR,110.0,,doradit,22
2361,46209,Wonder 100pct Ajonjoli 680g SP TAB WON 46209,Wonder ,WON,680.0,,wond,22
2362,46214,Bollos BK 5in 6p 489g TAB SL 46214,Bollos BK ,SL,489.0,6.0,boll bk,22
2363,46215,Bollos BK 4in 6p 345g TAB SL 46215,Bollos BK ,SL,345.0,6.0,boll bk,22
2364,46216,Medias Noches BK 6p 470g TAB SL 46216,Medias Noches BK ,SL,470.0,6.0,medi noch bk,22
2365,46223,Pan Multigrano Twin 1080g TAB BIM 46223,Pan Multigrano Twin ,BIM,1080.0,,pan multigran twin,22
2366,46224,Super Hot Dogs 12p 650g TAB WON 46224,Super Hot Dogs ,WON,650.0,12.0,sup hot dogs,22
2367,46225,Empanizador Crujiente 175g TAB BIM 46225,Empanizador Crujiente ,BIM,175.0,,empaniz crujient,22
2368,46226,Bimbolunch 6p 354g ME TAB BIM 46226,Bimbolunch ,BIM,354.0,6.0,bimbolunch,22
2369,46227,Panera Polvoron 14p 65g TAB TR 46227,Panera Polvoron ,TR,65.0,14.0,paner polvoron,22
2370,46228,Gansito 1p 50g CCharola TAB MLA 46228,Gansito ,MLA,50.0,1.0,gansit,22
2371,46229,Triki Trakes Chocolate 69g TAB MLA 46229,Triki Trakes Chocolate ,MLA,69.0,,triki trak chocolat,22
2372,46230,Barra Multigrano Linaza 6p 192g TAB BIM 46230,Barra Multigrano Linaza ,BIM,192.0,6.0,barr multigran linaz,22
2373,46231,Submarinos Vainilla 3p 105g SP TAB MLA 46231,Submarinos Vainilla ,MLA,105.0,3.0,submarin vainill,22
2374,46232,Submarinos Fresa 3p 105g SP TAB MLA 46232,Submarinos Fresa ,MLA,105.0,3.0,submarin fres,22
2375,46233,Choco Roles 2p 80g TAB MLA 46233,Choco Roles ,MLA,80.0,2.0,choc rol,22
2376,46234,Rollo Fresa 2p 75G TAB MLA 46234,Rollo Fresa ,MLA,,2.0,roll fres,22
2377,46237,Napolitano 1p 70g TAB MLA 46237,Napolitano ,MLA,70.0,1.0,napolitan,22
2378,46238,Rocko Tira 10p 44g TAB MLA 46238,Rocko Tira ,MLA,44.0,10.0,rock tir,22
2379,46239,Pinguinos 2p 80g TAB MLA 46239,Pinguinos ,MLA,80.0,2.0,pinguin,22
2380,46240,Choco Roles 2p 80g TAB MLA 46240,Choco Roles ,MLA,80.0,2.0,choc rol,22
2381,46241,Canelitas 6p 60g TAB MLA 46241,Canelitas ,MLA,60.0,6.0,canelit,22
2382,46246,Triki Trakes 6p 50g TAB MLA 46246,Triki Trakes ,MLA,50.0,6.0,triki trak,22
2383,46250,Polvorones 4p 75g TAB MLA 46250,Polvorones ,MLA,75.0,4.0,polvoron,22
2384,46253,Gansito ME 5p 250g TAB MLA 46253,Gansito ME ,MLA,250.0,5.0,gansit,22
2385,46254,Pinguinos 6p 240g ME TAB MLA 46254,Pinguinos ,MLA,240.0,6.0,pinguin,22
2386,46255,Choco Roles 7p 234 5g ME TAB MLA 46255,Choco Roles ,MLA,5.0,7.0,choc rol,22
2387,46256,Submarinos Chocolate 3p 105g SP TAB MLA 46256,Submarinos Chocolate ,MLA,105.0,3.0,submarin chocolat,22
2388,46263,Totopos 280g TAB DH 46263,Totopos ,DH,280.0,,totop,22
2389,46275,Medias Noches Conveniencia 290g TAB BIM 46275,Medias Noches Conveniencia ,BIM,290.0,,medi noch convenient,22
2390,46284,Mantecadas Nuez 123g TAB BIM 46284,Mantecadas Nuez ,BIM,123.0,,mantec nuez,22
2391,46288,Pan Molido 210g TAB BIM 46288,Pan Molido ,BIM,210.0,,pan mol,22
2392,46290,Pan Multigrano Linaza Twin 1080g TAB BIM 46290,Pan Multigrano Linaza Twin ,BIM,1080.0,,pan multigran linaz twin,22
2393,46293,Bimbunuelos 4p 66g TAB BIM 46293,Bimbunuelos ,BIM,66.0,4.0,bimbunuel,22
2394,46298,Barra Multigrano Nuez 34g TAB BIM 46298,Barra Multigrano Nuez ,BIM,34.0,,barr multigran nuez,22
2395,46299,Barra Multigrano Nuez 204g 6p TAB BIM 46299,Barra Multigrano Nuez ,BIM,204.0,6.0,barr multigran nuez,22
2396,46301,Pan Silueta con Fibra 454g TAB BIM 46301,Pan Silueta con Fibra ,BIM,454.0,,pan siluet fibr,22
2397,46304,Galletas Integrales Avena 2p 54g TAB TR 46304,Galletas Integrales Avena ,TR,54.0,2.0,gallet integral aven,22
2398,46313,Polvoron Individual 65g TR 46313,Polvoron Individual ,TR,65.0,,polvoron individual,22
2399,46440,Sandwich clasico Jamon Queso 87g LON 46440,Sandwich clasico Jamon Queso ,LON,87.0,,sandwich clasic jamon ques,22
2400,46447,Fresca Lata 355ml CC 46447,Fresca Lata ,CC,,,fresc lat,22
2401,46706,Sprite Lata 355ml CC 46706,Sprite Lata ,CC,,,sprit lat,22
2402,46711,Coca Cola Zero Lata 355 ml CC 46711,Coca Cola Zero Lata ,CC,,,coc col zer lat,22
2403,46716,Bombonete 55g Cj MTB MLA 46716,Bombonete ,MLA,55.0,,bombonet,22
2404,46772,Pan Molido 210g BIM 46772,Pan Molido ,BIM,210.0,,pan mol,22
2405,46876,Pan Molido 210g MTA BIM 46876,Pan Molido ,BIM,210.0,,pan mol,22
2406,46962,Bran Frut Fsa 0pct 6p 198g MTB BIM 46962,Bran Frut Fsa ,BIM,198.0,6.0,bran frut fsa,22
2407,47066,Pan Whole Grain and Oat 680g ORO 47066,Pan Whole Grain and Oat ,ORO,680.0,,pan whol grain and oat,22
2408,47068,Pan Whole Grain and Oat 680g MTA ORO 47068,Pan Whole Grain and Oat ,ORO,680.0,,pan whol grain and oat,22
2409,47075,Bombonete 55g Cj TAB MLA 47075,Bombonete ,MLA,55.0,,bombonet,22
2410,47080,Mini Rocko 13g TAB MLA 47080,Mini Rocko ,MLA,13.0,,mini rock,22
2411,47123,Barrita Fresa Cong 75g CJ DH 47123,Barrita Fresa Cong ,DH,75.0,,barrit fres cong,22
2412,47124,Semitas Rediseno 2p 120g TR 47124,Semitas Rediseno ,TR,120.0,2.0,semit redisen,22
2413,47125,Panque Nata 210g TR 47125,Panque Nata ,TR,210.0,,panqu nat,22
2414,47126,Sandwichon 115g LON 47126,Sandwichon ,LON,115.0,,sandwichon,22
2415,47332,Bimbollos Parrilleros 780g 8p MTA BIM 47332,Bimbollos Parrilleros ,BIM,780.0,8.0,bimboll parriller,22
2416,47336,Medias Noches FS 8p 340g BIM 47336,Medias Noches FS ,BIM,340.0,8.0,medi noch fs,22
2417,47611,Bimbollos FS 8p 450g BIM 47611,Bimbollos FS ,BIM,450.0,8.0,bimboll fs,22
2418,47612,Bimbollos Extra FS 6p 480g BIM 47612,Bimbollos Extra FS ,BIM,480.0,6.0,bimboll extra fs,22
2419,47625,Tostada Ondulada Tubo 30p CU MR 47625,Tostada Ondulada Tubo ,MR,,30.0,tost ondul tub,22
2420,47661,Tortillinas 20p 550g Ver Perf Prom TR 47661,Tortillinas ,TR,550.0,20.0,tortillin,22
2421,47662,Tortillinas 20p 550g Prom MTA TR 47662,Tortillinas ,TR,550.0,20.0,tortillin,22
2422,47676,Pinguinos Navidenos 12p 40g Prom MLA 47676,Pinguinos Navidenos ,MLA,40.0,12.0,pinguin naviden,22
2423,47683,Pinguinos Halloween 12p 40g Cj MTA MLA 47683,Pinguinos Halloween ,MLA,40.0,12.0,pinguin hallow,22
2424,47840,Tortilla Hna RB 10p 260g DH 47840,Tortilla Hna RB ,DH,260.0,10.0,tortill hna rb,22
2425,47882,Star Gum Menta Intensa 8g SKD 47882,Star Gum Menta Intensa ,SKD,8.0,,star gum ment intens,22
2426,47886,Pinguinos 3p 120g Prom MTA MLA 47886,Pinguinos ,MLA,120.0,3.0,pinguin,22
2427,47887,Pinguinos 3p 120g Prom MLA 47887,Pinguinos ,MLA,120.0,3.0,pinguin,22
2428,47910,BranFrut Fresa 18p BIM 47910,BranFrut Fresa ,BIM,,18.0,branfrut fres,22
2429,47940,Leche Nito Chocolate 27p 236ml BIM 47940,Leche Nito Chocolate ,BIM,,27.0,lech nit chocolat,22
2430,47942,Bollos Carls Jr sn Ajonj 12p 675g MTA SL 47942,Bollos Carls Jr sn Ajonj ,SL,675.0,12.0,boll carls jr sn ajonj,22
2431,47943,Bollos Wendys 4in Reg 12p 626g MTA BIM 47943,Bollos Wendys ,BIM,626.0,12.0,boll wendys,22
2432,47944,Medias Noches 16p 1775g BK MTB SL 47944,Medias Noches ,SL,1775.0,16.0,medi noch,22
2433,47948,Medias Noches 12p 510g MTA BIM 47948,Medias Noches ,BIM,510.0,12.0,medi noch,22
2434,47949,Gansito Chocolate 52g MLA 47949,Gansito Chocolate ,MLA,52.0,,gansit chocolat,22
2435,47950,Pinguinos 3p 120g Prom TAB MLA 47950,Pinguinos ,MLA,120.0,3.0,pinguin,22
2436,47955,Aparas Panettone 80g AM 47955,Aparas Panettone ,AM,80.0,,apar panetton,22
2437,47957,Tortilla Hna 750g 18p RW Sonora MTA DH 47957,Tortilla Hna ,DH,750.0,18.0,tortill hna,22
2438,47958,Tortilla Hna 22p 840g RW MTA DH 47958,Tortilla Hna ,DH,840.0,22.0,tortill hna,22
2439,47980,Bollos sin Ajonjoli 12p 425g MTA BIM 47980,Bollos sin Ajonjoli ,BIM,425.0,12.0,boll ajonjoli,22
2440,48000,Surtido Fino 750g GBI 48000,Surtido Fino ,GBI,750.0,,surt fin,22
2441,48001,Surtido Rico 770g GBI 48001,Surtido Rico ,GBI,770.0,,surt ric,22
2442,48002,Surtido Fino 375g Sp GBI 48002,Surtido Fino ,GBI,375.0,,surt fin,22
2443,48003,Surtido 200g GBI 48003,Surtido ,GBI,200.0,,surt,22
2444,48019,Orejitas Panera 500g GBI 48019,Orejitas Panera ,GBI,500.0,,orejit paner,22
2445,48021,Lata Butter Danesas 400g GBI 48021,Lata Butter Danesas ,GBI,400.0,,lat butt danes,22
2446,48022,Classicas 400g CU GBI 48022,Classicas ,GBI,400.0,,classic,22
2447,48023,Classicas Chocol 400g GBI 48023,Classicas Chocol ,GBI,400.0,,classic chocol,22
2448,48029,Besos de Nuez 71g GBI 48029,Besos de Nuez ,GBI,71.0,,bes nuez,22
2449,48033,Galleta Granel Classics Chocolate GBI 48033,Galleta Granel Classics Chocolate GBI ,GBI,,,gallet granel classics chocolat gbi,22
2450,48034,Granel Classica Choco Bicolor 1500g GBI 48034,Granel Classica Choco Bicolor ,GBI,1500.0,,granel classic choc bicolor,22
2451,48039,Lata Ola 1 Hello Kitty 6p 400g GBI 48039,Lata Ola ,GBI,400.0,6.0,lat ola,22
2452,48040,Surtido 4P 375g GBI 48040,Surtido ,GBI,375.0,,surt,22
2453,48042,Multipack 12P 71g GBI 48042,Multipack ,GBI,71.0,,multipack,22
2454,48043,Costalito 1200g GBI 48043,Costalito ,GBI,1200.0,,costalit,22
2455,48044,Lata Butter 12p 150g GBI 48044,Lata Butter ,GBI,150.0,12.0,lat butt,22
2456,48059,Paletina NEC 48059,Paletina NEC ,NEC,,,paletin nec,22
2457,48076,Totopo Chilaquiles 180g MR 48076,Totopo Chilaquiles ,MR,180.0,,totop chilaquil,22
2458,48077,Totopo Chilaquiles 280g MR 48077,Totopo Chilaquiles ,MR,280.0,,totop chilaquil,22
2459,48078,Totopo Chilaquiles 500g TN MR 48078,Totopo Chilaquiles ,MR,500.0,,totop chilaquil,22
2460,48091,Tortilla Consumos 550g MTA TR 48091,Tortilla Consumos ,TR,550.0,,tortill consum,22
2461,48106,Minibigotes 65g Prom TR 48106,Minibigotes ,TR,65.0,,minibigot,22
2462,48117,Tuinky Chocolate 3p 114g MTB WON 48117,Tuinky Chocolate ,WON,114.0,3.0,tuinky chocolat,22
2463,48118,Tuinky Vainilla 3p 114g MTB WON 48118,Tuinky Vainilla ,WON,114.0,3.0,tuinky vainill,22
2464,48119,Tuinky Fresas Crema 3p 114g MTB WON 48119,Tuinky Fresas Crema ,WON,114.0,3.0,tuinky fres crem,22
2465,48120,Pan Multicereal 475g MTA WON 48120,Pan Multicereal ,WON,475.0,,pan multicereal,22
2466,48121,Tortillas Harina 260g 10p MTA WON 48121,Tortillas Harina ,WON,260.0,10.0,tortill harin,22
2467,48125,Medias Noches 32p 1160g MTA BIM 48125,Medias Noches ,BIM,1160.0,32.0,medi noch,22
2468,48126,Bimbollos 24p 1350g MTA BIM 48126,Bimbollos ,BIM,1350.0,24.0,bimboll,22
2469,48127,Biscotel Receta Original 410g MTA SUA 48127,Biscotel Receta Original ,SUA,410.0,,biscotel recet original,22
2470,48132,Mini Bigotes Chocolate 5p 65g SP MTA TR 48132,Mini Bigotes Chocolate ,TR,65.0,5.0,mini bigot chocolat,22
2471,48134,Medias Noches FS 8p 340g MTA BIM 48134,Medias Noches FS ,BIM,340.0,8.0,medi noch fs,22
2472,48135,Bimbollos FS 8p 450g MTA BIM 48135,Bimbollos FS ,BIM,450.0,8.0,bimboll fs,22
2473,48136,Bimbollos Extra FS 6p 480g MTA BIM 48136,Bimbollos Extra FS ,BIM,480.0,6.0,bimboll extra fs,22
2474,48137,Medias Noches FS 16p 680g MTA BIM 48137,Medias Noches FS ,BIM,680.0,16.0,medi noch fs,22
2475,48138,Bimbollos FS 12p 675g MTA BIM 48138,Bimbollos FS ,BIM,675.0,12.0,bimboll fs,22
2476,48216,Tostada Ondulada Reg 30p 360g CU MR 48216,Tostada Ondulada Reg ,MR,360.0,30.0,tost ondul reg,22
2477,48217,Totopos 200g MTA MR 48217,Totopos ,MR,200.0,,totop,22
2478,48218,Medias Noches Jumbo 500g MTA BIM 48218,Medias Noches Jumbo ,BIM,500.0,,medi noch jumb,22
2479,48227,12Granos Multigra TwinPack 1360g TAB ORO 48227,,ORO,1360.0,,,22
2480,48228,7 Granos 680g TAB ORO 48228,,ORO,680.0,,,22
2481,48232,Bran Frut Fsa 0pct 6p 198g TAB BIM 48232,Bran Frut Fsa ,BIM,198.0,6.0,bran frut fsa,22
2482,48246,Pan 12 Granos 680g TAB ORO 48246,Pan ,ORO,680.0,,pan,22
2483,48248,Pan Multigrano 680g TAB ORO 48248,Pan Multigrano ,ORO,680.0,,pan multigran,22
2484,48250,Pan Whole grain and flax 680g TAB ORO 48250,Pan Whole grain and flax ,ORO,680.0,,pan whol grain and flax,22
2485,48266,SuperBollos 8p 615g WON 48266,SuperBollos ,WON,615.0,8.0,superboll,22
2486,48274,Totopo 1Kg MTB DH 48274,Totopo ,DH,1000.0,,totop,22
2487,48288,Classicas 2p 800g CU GBI 48288,Classicas ,GBI,800.0,2.0,classic,22
2488,48297,Tartaletas Pina Granel Cons 2280g GBI 48297,Tartaletas Pina Granel Cons ,GBI,2280.0,,tartalet pin granel cons,22
2489,48298,Granel Oreja 2000g GBI 48298,Granel Oreja ,GBI,2000.0,,granel orej,22
2490,48301,Granel Beso de Nuez 3000g GBI 48301,Granel Beso de Nuez ,GBI,3000.0,,granel bes nuez,22
2491,48303,Chocochips 100 cal 8P 22g GBI 48303,Chocochips ,GBI,22.0,,chocochips,22
2492,48311,Lata GV 454g MP 48311,Lata GV ,MP,454.0,,lat gv,22
2493,48312,Surtido GV 375g MP 48312,Surtido GV ,MP,375.0,,surt gv,22
2494,48314,Tartaletas GV 375g MP 48314,Tartaletas GV ,MP,375.0,,tartalet gv,22
2495,48345,Pan Mantequilla ButterMilk 680g MTA ORO 48345,Pan Mantequilla ButterMilk ,ORO,680.0,,pan mantequill buttermilk,22
2496,48346,Healthy Multi Grain 680g MTA ORO 48346,Healthy Multi Grain ,ORO,680.0,,healthy multi grain,22
2497,48373,Totopo Chilaquiles 280g MTA MR 48373,Totopo Chilaquiles ,MR,280.0,,totop chilaquil,22
2498,48374,Totopo Chilaquiles 500g MTA MR 48374,Totopo Chilaquiles ,MR,500.0,,totop chilaquil,22
2499,48417,Bran Frut Fresa 48g BIM 48417,Bran Frut Fresa ,BIM,48.0,,bran frut fres,22
2500,48419,Bran Frut Manzana Canela 48g BIM 48419,Bran Frut Manzana Canela ,BIM,48.0,,bran frut manzan canel,22
2501,48421,Bran Frut Pina 48g BIM 48421,Bran Frut Pina ,BIM,48.0,,bran frut pin,22
2502,48440,Principe Chocolate 9p 42 5g MLA 48440,Principe Chocolate ,MLA,5.0,9.0,princip chocolat,22
2503,48551,Tortilla 558g 20p MTB DH 48551,Tortilla ,DH,558.0,20.0,tortill,22
2504,48557,Bimbollos Parrilleros 12p 1170g MTA BIM 48557,Bimbollos Parrilleros ,BIM,1170.0,12.0,bimboll parriller,22
2505,48567,Tortillina Light 12p 294g MTB TR 48567,Tortillina Light ,TR,294.0,12.0,tortillin light,22
2506,48577,Bran Frut Pina 48g MTB BIM 48577,Bran Frut Pina ,BIM,48.0,,bran frut pin,22
2507,48578,Bran Frut Fresa 48g MTB BIM 48578,Bran Frut Fresa ,BIM,48.0,,bran frut fres,22
2508,48579,Bran Frut Manzana Canela 48g MTB BIM 48579,Bran Frut Manzana Canela ,BIM,48.0,,bran frut manzan canel,22
2509,48582,Tostada Plana 15p 175g Prom MTB MR 48582,Tostada Plana ,MR,175.0,15.0,tost plan,22
2510,48597,Mantecadas Nuez 6p 184g Det Prom BIM 48597,Mantecadas Nuez ,BIM,184.0,6.0,mantec nuez,22
2511,48598,Mantecadas Nuez 6p 184g Det Prom MTA BIM 48598,Mantecadas Nuez ,BIM,184.0,6.0,mantec nuez,22
2512,48667,Bombonete Temporalidad 55g MTB MLA 48667,Bombonete Temporalidad ,MLA,55.0,,bombonet temporal,22
2513,48689,Tortillina Taquera de 30p 390g MTA TR 48689,Tortillina Taquera de ,TR,390.0,30.0,tortillin taquer,22
2514,48694,Empanizador Hojuela 185g BIM 48694,Empanizador Hojuela ,BIM,185.0,,empaniz hojuel,22
2515,48695,Empanizador Hojuela 185g MTA BIM 48695,Empanizador Hojuela ,BIM,185.0,,empaniz hojuel,22
2516,48709,Pan Integral 560g MTA SUN 48709,Pan Integral ,SUN,560.0,,pan integral,22
2517,48742,Totopos Fiesta 280g DH 48742,Totopos Fiesta ,DH,280.0,,totop fiest,22
2518,48763,Chocochips 100 cal 8P 22g GBI 48763,Chocochips ,GBI,22.0,,chocochips,22
2519,48804,Bran Frut Pina 48g TAB BIM 48804,Bran Frut Pina ,BIM,48.0,,bran frut pin,22
2520,48805,Bran Frut Fresa 48g TAB BIM 48805,Bran Frut Fresa ,BIM,48.0,,bran frut fres,22
2521,48806,Bran Frut Manzana Canela 48g TAB BIM 48806,Bran Frut Manzana Canela ,BIM,48.0,,bran frut manzan canel,22
2522,48861,SuperBollos 8p 615g MTA WON 48861,SuperBollos ,WON,615.0,8.0,superboll,22
2523,48874,Totopos 280g Prom DH 48874,Totopos ,DH,280.0,,totop,22
2524,48876,Totopo Chilaquiles 280g Prom MTA MR 48876,Totopo Chilaquiles ,MR,280.0,,totop chilaquil,22
2525,48891,Duo Gansito mas Gansito SP 100g MLA 48891,Duo Gansito mas Gansito SP ,MLA,100.0,,duo gansit mas gansit sp,22
2526,48893,Duo Gansito mas Gansito SP 100g MTA MLA 48893,Duo Gansito mas Gansito SP ,MLA,100.0,,duo gansit mas gansit sp,22
2527,48912,Tortillas Harina 520g 20p MTA WON 48912,Tortillas Harina ,WON,520.0,20.0,tortill harin,22
2528,48925,Multiempaque MiniDoraditas 270G MTB TR 48925,Multiempaque MiniDoraditas ,TR,,,multiempaqu minidoradit,22
2529,48927,Duo Gansito mas Gansito SP 100g TAB MLA 48927,Duo Gansito mas Gansito SP ,MLA,100.0,,duo gansit mas gansit sp,22
2530,48934,Empanizador Hojuelas 350g MTA BIM 48934,Empanizador Hojuelas ,BIM,350.0,,empaniz hojuel,22
2531,48949,Oatnut 680g MTA ORO 48949,Oatnut ,ORO,680.0,,oatnut,22
2532,48955,Surtido Rico 227g CU LAR 48955,Surtido Rico ,LAR,227.0,,surt ric,22
2533,48960,Tostada Ondulada Tubo 20p 240g CU MR 48960,Tostada Ondulada Tubo ,MR,240.0,20.0,tost ondul tub,22
2534,48961,Tostada Ondulada Tubo 30p CU MR 48961,Tostada Ondulada Tubo ,MR,,30.0,tost ondul tub,22
2535,48965,Barra Multigrano Linaza 6p 192g CU BIM 48965,Barra Multigrano Linaza ,BIM,192.0,6.0,barr multigran linaz,22
2536,48967,Gansito Chocolate 52g MTB MLA 48967,Gansito Chocolate ,MLA,52.0,,gansit chocolat,22
2537,48985,Chocochips 100 cal 22g GBI 48985,Chocochips ,GBI,22.0,,chocochips,22
2538,48996,Tortillinas 22p 570g MTA TR 48996,Tortillinas ,TR,570.0,22.0,tortillin,22
2539,49027,Tortillinas 12p 310g CU TR 49027,Tortillinas ,TR,310.0,12.0,tortillin,22
2540,49028,Tortillinas 12p 310g MTA TR 49028,Tortillinas ,TR,310.0,12.0,tortillin,22
2541,49183,Sandwich Clasico Jamon Queso 87g MTA LON 49183,Sandwich Clasico Jamon Queso ,LON,87.0,,sandwich clasic jamon ques,22
2542,49185,Totopo Chilaquiles 500g MR 49185,Totopo Chilaquiles ,MR,500.0,,totop chilaquil,22
2543,49255,Qubo 40g MTB 49255,Qubo ,MTB,40.0,,qub,22
2544,49442,Pan Blanco 454g SUN 49442,Pan Blanco ,SUN,454.0,,pan blanc,22
